PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
148,"['Syndrome', 'Paresthesia of hand', 'Fatigue', 'panic symptoms', 'Pain', 'Paresis', 'Has tingling sensation', 'Dry cough', 'Coughing', 'Hot flushes', 'HEAD PRESSURE SENSATION', 'Clouded consciousness', 'Chills', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-neurological-symptoms-747941,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Breast', 'Brain', 'Foot']"
149,"['Gonorrhea', 'Geroderma osteodysplastica', 'Exanthema', 'Dry cough', 'nan']",https://patient.info//forums/discuss/redspots-747622,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Entire throat (surface region of neck)']"
150,"['Gonorrhea', 'Geroderma osteodysplastica', 'Common Cold', 'hand rash', 'Hypotrichosis simplex', 'Cat allergy (disorder)', 'Anosmia', 'Nasal congestion (finding)', 'Fatigue', 'Burning sensation', 'Has tingling sensation', 'Dry cough', 'Headache', 'Coughing', 'Lethargy', 'Breathing abnormally deep', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/burning-nose-sensation--744101,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Structure of supraoptic nucleus', 'Lip structure', 'Entire nasal passage', 'Nose']"
151,"['Gonorrhea', 'Geroderma osteodysplastica', 'Disease', 'Anosmia', 'Pelvic Pain', 'taste sweet', 'Retching', 'Fatigue', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/loss-of-smell-and-taste-747172,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Shampooing (action)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'bony process']"
152,"['nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/nhs-covid-19-app-747411,"[nan, nan, nan, nan]","['Osteogenesis, Distraction', nan, nan, nan]","[nan, 'Entire putamen', 'Entire foot', 'Entire appendix']"
153,"['Rhinorrhea', 'Malaise', 'Fatigue', 'Headache', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/nose-discomfort-and-loss-of-smell-and-taste-747215,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Orthokeratology', nan]","[nan, nan, nan, nan, nan, nan, 'Nose']"
154,"['Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Acute gastroenteritis', 'Actual Inability To Taste', 'Chest Pain', 'Ache', 'taste salty', 'Headache', 'Dry cough', 'Pain', 'Exhaustion', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-loss-of-smell-and-taste-734276,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Gland', 'Entire neck']"
155,"['Obesity', 'Diabetes', 'STUVE-WIEDEMANN SYNDROME', 'Dementia, familial Danish', 'Anosmia', 'Stomach ache', 'Actual Inability To Taste', 'Tired', 'out (of) breath', 'taste sweet', 'Fatigue', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-taste-and-smell-issues-735714,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Local anesthetic thoracic epidural block', 'Group reassurance', 'Thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of lacteal', 'Structure of putamen', 'Tooth structure', 'Nose']"
156,"['Gonorrhea', 'Geroderma osteodysplastica', 'Temporohyoid osteoarthropathy', 'Anorexia', 'Pharyngitis', 'Reflex Sympathetic Dystrophy', 'Ache', 'Visual disturbance', 'Tired', 'Paresthesia of hand', 'Fatigue', 'Headache', 'Other symptoms', 'swollen glands in neck', 'Anosmia', 'Actual Inability To Taste', 'Nasal congestion (finding)', 'Neurologic Symptoms', 'Sore Throat', 'Dizziness', 'Has tingling sensation', 'Morning headache', 'Blurred vision', 'Frontal headache', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid19-neurological-symptoms-738606,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'Trans-hiatal esophagectomy', 'Excision of axillary lymph nodes', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Breast', 'Hand', 'Entire finger', 'Brain', 'Posterior interosseous nerve structure', 'Blood Vessel', 'Entire cheek', 'Entire ear', 'Foot', 'Entire neck']"
157,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pneumonia', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Asthma', 'Tired', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/6-months-in-746424,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Exercise Pain Management', 'Water running', 'Therapeutic procedure', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm']"
158,"['Sinusitis', 'Common Cold', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Tired', 'Coughing', 'Flushing', 'Asthenia', 'Chills', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-i-have-covid--746827,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Quarantine', 'Isolation procedure', 'Release (procedure)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand']"
159,"['Allergic disposition', 'Common Cold', 'Allergy to eggs', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/i-had-covid-few-months-ago-and-get-recovered-now-i-am-getting-sick-a-lot-what-should-i-do--746457,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Drainage procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'HAC protocol', 'Diet good', 'Exercise Pain Management', 'Procedures involving the use of pharmaceuticals', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Nose']"
160,"['Severe pain', 'nan']",https://patient.info//forums/discuss/severe-pain-medications-746546,"[nan, nan]","[nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan]"
161,"['Communicable Diseases', ""Little's Disease"", 'Common Cold', 'Coughing', 'nan']",https://patient.info//forums/discuss/i-was-sick-3-weeks-ago-of-covid-i-got-cured-but-i-still-cough-even-after-all-this-time-746394,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan]"
162,"['Communicable Diseases', 'Influenza', 'Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-and-guillain-barr%C3%A9-syndrome-745627,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Treated with', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Peripheral Nerve Stimulation', nan]","[nan, nan, nan, nan, nan, nan, nan, 'Entire superior olivary nucleus']"
163,"['Coughing', 'nan']",https://patient.info//forums/discuss/covid-745001,"[nan, nan]","[nan, nan]","[nan, 'Hand']"
164,"['Pharyngitis', 'Sore Throat', 'Asthenia', 'nan']",https://patient.info//forums/discuss/tests-744803,"[nan, nan, nan, nan]","[nan, nan, nan, 'Primary operation']","[nan, nan, nan, nan]"
165,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/covid19-and-eye-pain-744689,"[nan, nan, nan, nan]","[nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, 'Eye']"
166,"['Myalgia', 'Coughing', 'Pain', 'Nervousness', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/can-covid-affect-the-muscles--742542,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Entire nerve', 'Set of muscles', 'Foot']"
167,"['Communicable Diseases', 'Tropical Spastic Paraparesis', 'Hypotrichosis simplex', 'Kidney Diseases', 'Numbness', 'Renal pain', 'Fatigue', 'Xerostomia', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/post-covid-problems-744667,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Right ulna', 'Posterior muscle of thigh structure', 'Entire finger', 'Entire posterior interosseous nerve', 'Entire cheek', 'Forearm']"
168,"['Sinusitis', 'Pharyngitis', 'Asthma', 'Anosmia', 'Nasal congestion (finding)', 'Sinus pain', 'Sore Throat', 'nan']",https://patient.info//forums/discuss/in-a-conundrum--743923,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Incision and drainage']","[nan, nan, nan, nan, nan, nan, nan, nan]"
169,"['Oculocerebrocutaneous syndrome', 'Acute gastroenteritis', 'Anosmia', 'Actual Inability To Taste', 'Nasal congestion (finding)', 'Chest Pain', 'Hand joint pain', 'Loose stool', 'Fatigue', 'Back symptoms/complaints', 'Coughing', 'Dyspnea', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/questions-for-those-diagnosed-with-covid19-covid-world-is-a-lonely-world-let-s-talk-about-it--742193,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Blood Vessel']"
170,"['Gonorrhea', 'Geroderma osteodysplastica', 'Subacute thyroiditis', 'Coughing', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/in-aberdeen-on-saturday-scared-i-have-covid-19-743796,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', nan, nan]","[nan, nan, nan, nan, nan, 'Entire head', 'Structure of putamen']"
171,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/new-here-hello--740887,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia', 'Quarantine', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Release (procedure)']","[nan, nan, nan, nan, nan, nan, nan]"
172,"['Gonorrhea', 'Geroderma osteodysplastica', 'Ankylosing spondylitis', 'Atherosclerosis', 'AORTIC VALVE DISEASE 2', 'Abdominal Pain', 'Headache', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/does-corona-give-u-you-health-problems-you-never-had-or-health-probe-that-was-jus-layn-in-your-body--743633,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Entire brain', 'Entire nerve', 'Stomach']"
173,"['nan', 'nan']",https://patient.info//forums/discuss/is-it-really-possible-to-test-positive-twice--743378,"[nan, nan]","['Modest-Temperature Hyperthermia', 'Release (procedure)']","[nan, nan]"
174,"['Duane Retraction Syndrome', 'Pneumonia', 'Influenza', 'Chronic Obstructive Airway Disease', 'Gonorrhea', 'Geroderma osteodysplastica', 'Anorexia', ""Little's Disease"", 'Lung Problem', 'Pneumonia, Viral', 'Asthma', 'Cystic Fibrosis', 'Diabetic Retinopathy', 'Disease', 'Lower respiratory tract infection', 'Anosmia', 'persistent dry cough', 'Chest tightness', 'Headache', 'Coughing', 'Asthenia', 'Night sweats', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/9-weeks-after-hospital-discharge-still-coughing-737883,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Surgical repair', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Set of muscles', 'Lung', 'Downy hair', 'Entire breast']"
175,"['Communicable Diseases', 'Duane Retraction Syndrome', 'Pharyngitis', 'Influenza', 'Reflex Epilepsy, Reading', 'Pulmonary congestion', 'STOMATOCYTOSIS I', 'Gonorrhea', 'Geroderma osteodysplastica', 'flu symptoms', 'Acute lower respiratory tract infection', ""Little's Disease"", 'Diabetic Retinopathy', 'Tired', 'Abdominal Pain', 'Nausea', 'Fatigue', 'Dizziness', 'Sore Throat', 'Headache', 'Coughing', 'Breathing abnormally deep', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/now-in-my-8th-week-and-still-short-of-breath-please-help--738232,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Transjugular intrahepatic portosystemic shunt procedure', 'removal technique', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Modest-Temperature Hyperthermia', 'Interventional procedure', 'Total Androgen Blockade', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Direct Method', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Hair', 'Lung', 'Entire face', 'Entire breast', 'Nose', 'Entire neck']"
176,"['Coronavirus Infections', 'Chest tightness', 'Flare', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/4-week-recovered-from-coronavirus-but-symptoms-flare-up-when-i-exercise-is-this-normal--742982,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Exercise Pain Management', nan]","[nan, nan, nan, nan, nan, 'Entire breast']"
177,"['Gonorrhea', 'Geroderma osteodysplastica', 'Lung Diseases, Obstructive', 'Coronavirus Infections', 'Acute gastroenteritis']",https://patient.info//forums/discuss/why-is-the-f-g-coronavirus-f-g-die--742863,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
178,"[""Little's Disease"", 'PREMATURE CHROMATID SEPARATION TRAIT', 'Flare', 'Muscle Cramp', 'Pain', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/difficulty-breathing-after-recent-physician-visit-741922,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Bone structure of rib', 'Entire nose', 'Entire throat (surface region of neck)', 'Nose', 'Entire breast']"
179,"['Pharyngitis', 'Recurrent disease', 'Coronavirus Infections', 'neck tightness', 'Sore Throat', 'Headache', 'Chills', 'nan', 'nan']",https://patient.info//forums/discuss/pain-in-lymph-nodes-after-initial-symptoms-improve--742674,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'lymph nodes']"
180,"['Sexually Transmitted Diseases', 'Vitamin D Deficiency', 'Asthenia', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/post-covid-symptom-742564,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Nail plate', 'Blood Vessel', 'Hair Specimen']"
181,"['Hay fever', 'Gray Platelet Syndrome', 'Nasal congestion (finding)', 'Sore Throat', 'nan']",https://patient.info//forums/discuss/long-haul-coronvirus-healing-stories-742601,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Entire finger']"
182,"['Gastritis', 'Coronavirus Infections', 'Stomach ache', 'Vomiting', 'Dyspepsia', 'Malaise', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/corona-symtom--741424,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Treated with', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Umbilicus (Anatomy)', 'Intestines']"
183,"['Gonorrhea', 'Geroderma osteodysplastica', 'Diabetes Mellitus, Non-Insulin-Dependent', 'Pharyngitis', 'Pneumonia', 'Respiratory Distress Syndrome, Adult', 'Reflex Sympathetic Dystrophy', 'Strangles', 'Basilar-Type Migraine', 'Coronavirus Infections', 'Lower respiratory tract infection', 'Temporal headache', 'BODY PAIN', 'Headache Severe', 'Fatigue', 'Pain of lymph node', 'Headache', 'Pain', 'spells (neurological symptom)', 'Chest tightness', 'Sore Throat', 'chest heaviness', 'Coughing', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Pain relief', 'Drainage procedure', 'Ligamentous articular strain technique', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Enlargement procedure', 'Urgent Procedure', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Prostate', 'Gingiva', 'Eye', 'Structure of putamen', 'Stomach', 'Blood Vessel', 'Tooth structure', 'Entire neck', 'Entire breast']"
184,"['Gonorrhea', 'Geroderma osteodysplastica', 'Cerebrovascular accident', 'Myocardial Infarction', 'Lung Diseases, Obstructive', 'Conjunctivitis', 'Cancer-Associated Retinopathy', 'Wolf-Hirschhorn Syndrome', 'Deglutition Disorders', 'Laryngismus paralyticus', 'Recurrent disease', 'Disease', 'Seizures', 'Feeling strange', 'room spinning', 'Suffocated', 'Upset stomach', 'Equilibration disorder', 'feeling dizzy', 'Lightheadedness', 'Nervousness', 'Chest pressure', 'Exhaustion', 'Neurologic Symptoms', 'Buzzing in ear', 'Nausea', 'Vertigo', 'Dizziness', 'Pruritus', 'Coughing', 'Clouded consciousness', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Single Embryo Transfer', 'Physical therapy exercises', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Direct Method', 'Diet good', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Entire head', 'Heart', 'Eye', 'Brain', 'Entire posterior interosseous nerve', 'Entire ear', 'Entire face', 'Lung', 'Entire breast', 'Entire neck', 'Entire upper limb']"
185,"['SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Itching of ear', 'Sore skin', 'Pruritus', 'nan']",https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan]"
186,"['Pneumonia', 'Respiratory Distress Syndrome, Adult', 'Headache Severe', 'Chest tightness', 'Fatigue', 'chest heaviness', 'Coughing', 'spells (neurological symptom)', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Drainage procedure', 'Ligamentous articular strain technique', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Stomach']"
187,"['Chronic Fatigue Syndrome', 'Communicable Diseases', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Malignant hyperpyrexia due to anesthesia', ""Little's Disease"", 'Lung Problem', 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Struck', 'Disease', 'Chest Pain', 'Nausea', 'Dizziness', 'Headache', 'Coughing', 'CHEST PAIN, SHARP', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Transjugular intrahepatic portosystemic shunt procedure', 'Anterior decompression of shoulder joint', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Release (procedure)', 'HAC protocol', 'Calming', 'Exercise Pain Management', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Structure of putamen', 'Lung']"
