PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts,Title,Author,Total_Replies,Total_Weight
75,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Chronic articular rheumatism', 'Diarrhea', 'Nausea', 'Sore Throat', 'Coughing', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid-19--/show/3055774,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Quarantine', 'Yoga', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Tonsillectomy and adenoidectomy']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",covid-19- %,/personal_pages/user/20898007,2,100.66666666666667
76,"['Heartburn', 'Heartburn acidity', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Encouraging-results-for-pepcid-trial-today/show/3055400,"[nan, nan, nan, nan]","[nan, nan, 'Osteogenesis, Distraction', nan]","[nan, nan, nan, 'Common carotid artery']",encouraging results for pepcid trial today,/personal_pages/user/19040740,2,100.65789473684211
77,"['Male Pseudohermaphroditism', ""Little's Disease"", 'Coughing', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/As-if-one-needed-another-reason-to-wear-a-mask/show/3055339,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Directly Observed Therapy', nan, nan]","[nan, nan, nan, nan, 'Entire lung', 'Foot']",as if one needed another reason to wear a mask,/personal_pages/user/134578,4,200.64935064935065
78,"['Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'shock symptoms', 'Heart Diseases', 'Sexually Transmitted Diseases', 'Communicable Diseases', 'Influenza', 'Lung Diseases, Obstructive', 'Wolf-Hirschhorn Syndrome', 'Triglyceride storage disease with ichthyosis', 'Gray Platelet Syndrome', 'Flatulence', 'Gasping for breath', 'Rhinorrhea', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Flushing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid-19-Panic/show/3055447,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', '5 minutes Office visit', 'nursing therapy', 'Therapeutic tactile stimulation', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Release (procedure)', 'Therapeutic procedure', 'disorder control (procedure)', 'Insertion of pack (procedure)', nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Hand', 'Blood Vessel', 'Entire face', 'Lung', 'Foot']",covid 19 panic,/personal_pages/user/20897530,9,450.64102564102564
79,"['Gonorrhea', 'Geroderma osteodysplastica', 'Exanthema', 'Vasculitis', 'Testicular regression syndrome', 'Lupus Erythematosus, Discoid', 'Skin lesion', 'Coronavirus Infections', 'Edema of foot (finding)', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid-Toes--what-are-they/show/3055065,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Toes', 'Immune System Part', 'Other Body Part', 'Entire blood vessel', 'Skin structure of foot', 'Common carotid artery', 'Brain', 'Foot', 'Skin structure of toe']","covid toes, what are they?",/personal_pages/user/973741,6,300.63291139240505
80,"['Gonorrhea', 'Geroderma osteodysplastica', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Pelvic Organ Prolapse', 'Myelitis, Acute Transverse', 'Van der Woude syndrome', ""Little's Disease"", 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'Cancer-Associated Retinopathy', 'AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME', 'Coronavirus Infections', 'Neonatal Jaundice', 'Pain, Postoperative', 'gastrointestinal gas', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Best-practices-as-areas-reopen-corona-virus/show/3055270,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'The science and art of healing', 'Single Embryo Transfer', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Allergy Shot', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'Obstetric Delivery', 'Balanced diet', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Vaccination', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Heart', 'Hand', 'Eye', 'Hair', 'Entire ear', 'Entire face', 'Lung', 'Trunk of elephant', 'Skeletal bone', 'Nose', 'Beak', 'Structure of putamen', 'Common carotid artery', 'Downy hair']",best practices as areas reopen corona virus,/personal_pages/user/973741,9,450.625
81,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Pharyngitis', 'Exanthema', 'Chronic otitis media', 'Acute contagious conjunctivitis', 'Coronavirus Infections', 'Disease', 'Actual Inability To Taste', 'Anosmia', 'Diarrhea', 'Sore Throat', 'Dizziness', 'Myalgia', 'Headache', 'Tremor', 'Lightheadedness', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/CDC-adds-six-new-symptoms-for-COVID-19/show/3055081,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Incision and drainage', 'Release (procedure)', 'Cardiac Lead Procedure', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Toes']",cdc adds six new symptoms for covid-19,/personal_pages/user/707563,1,50.617283950617285
82,"['Infectious disease of lung', 'Severe Acute Respiratory Syndrome', 'Dysosteosclerosis', 'Pneumonia', 'Hemorrhagic Fevers, Viral', 'Multiple Epiphyseal Dysplasia', 'Chronic articular rheumatism', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Are-there-truly-any-medications-or-treatments-for-COVID-19/show/3055183,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Placebos', 'peritoneal dialysate (treatment)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Surgical shortening - action', 'Procedures involving the use of pharmaceuticals', 'Therapeutic procedure', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Common carotid artery', 'bony process', 'Lung', 'anatomical layer']",are there truly any medications or treatments for covid/19?,/personal_pages/user/20897154,10,500.609756097561
83,"['Chronic otitis media', 'Gray Platelet Syndrome', 'nan']",https://www.medhelp.org/posts/Coronavirus/Article-about-long-tail-form-of-Covid/show/3055598,"[nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia']","[nan, nan, nan]","article about ""long tail"" form of covid",/personal_pages/user/19040740,2,100.60240963855422
84,"['Cerebrovascular accident', 'Blind Vision', 'Poliomyelitis', 'Fish-Eye Disease', 'Influenza', 'Testicular regression syndrome', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Hypersensitivity disease', 'MAMMARY-DIGITAL-NAIL SYNDROME', 'Acquired Immunodeficiency Syndrome', 'DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES', 'Reflex Sympathetic Dystrophy', 'Prieto X-linked mental retardation syndrome', 'Gray Platelet Syndrome', 'Anosmia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/News-from-Remdesivir-tests/show/3055131,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Placebos', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Procedures involving the use of pharmaceuticals', 'Orthokeratology', 'Osteogenesis, Distraction', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Entire putamen', 'Common carotid artery', 'Entire upper limb']",news from remdesivir tests,/personal_pages/user/134578,8,400.5952380952381
85,"[""Little's Disease"", 'Respiratory Tract Infections', 'Comatose', 'Acute Pneumonia', 'Disease', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Ventilators/show/3055192,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Treated with', 'Elevation procedure', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Structure of putamen', 'Upper body structure', 'Stomach', 'Lung']",ventilators,/personal_pages/user/20853936,8,400.5882352941176
86,"['Communicable Diseases', 'Sexually Transmitted Diseases', 'Chickenpox', 'Acute gastroenteritis', 'Virus Diseases', 'Malaise', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Fever-during-Covid-infection-/show/3055001,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Treated with', 'Surgical and medical procedures', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Cardiac Lead Procedure']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",fever during covid infection,/personal_pages/user/20896855,2,100.5813953488372
87,"['Foramen Ovale, Patent', 'Pneumonia', 'Comatose', 'Respiratory Distress Syndrome, Adult', 'Lung diseases', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Severe Acute Respiratory Syndrome', 'Altitude Sickness', 'Infarction of spinal cord', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Acute infectious lymphocytosis', 'Signs and Symptoms', 'Muscular stiffness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Can-Liquid-Breathing-help/show/3055036,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Extracorporeal Membrane Oxygenation', 'nursing therapy', 'Induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cardiopulmonary Bypass', 'Liquid Ventilation', 'Therapeutic procedure', 'Osteogenesis, Distraction', 'Destructive procedure (surgical)', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Heart', 'Anus', 'Hand', 'Structure of putamen', 'Entire finger', 'Blood Vessel', 'Lung', 'Entire breast']","can ""liquid breathing"" help?",/personal_pages/user/20896911,5,250.57471264367817
88,"['Allergic disposition', 'Common Cold', 'Influenza', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Virus Diseases', 'Disease', 'Anosmia', 'Coughing', 'Chills', 'Dyspnea', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Loss-of-Smell--Taste/show/3055135,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Group reassurance', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","loss of smell, taste",/personal_pages/user/20869426,6,300.5681818181818
89,"['Communicable Diseases', 'Plague, Septicemic', 'Plague', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Marinesco-Sjogren syndrome', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Balkan Nephropathy', 'Infantile Neuroaxonal Dystrophy', 'Anus Diseases', 'Acquired Immunodeficiency Syndrome', 'Chronic otitis media', 'Refractive Errors', 'Disease', 'gastrointestinal gas', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Professor-Yitzhak-Ben-Israel-theory-that-Covid-will-go-away/show/3054960,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Ligamentous articular strain technique', 'Adoptive Immunotherapy', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Excision', 'Direct Method', 'Exercise Pain Management', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Brain', 'Downy hair']",professor yitzhak ben-israel theory that covid will go away,/personal_pages/user/19040740,3,150.56179775280899
90,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Coronavirus Infections', 'Acute infectious lymphocytosis', 'Catch - Finding of sensory dimension of pain', 'Asthenia', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Why-cancer-patients-at-higher-risk-of-COVID-19/show/3054992,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Chemotherapy Regimen', 'Current Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cancer Therapeutic Procedure', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen', 'Liver', 'Blood Vessel', 'Both kidneys', 'Entire face', 'Lung']",why cancer patients at higher risk of covid-19?,/personal_pages/user/20896510,8,400.55555555555554
91,"['Cerebrovascular accident', 'Vascular Diseases', 'Acute gastroenteritis', 'Coronavirus Infections', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/-Stroke-reported-in-young-people-with-corona-virus-/show/3055064,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Blood Vessel', 'Body organ structure']",stroke reported in young people with corona virus,/personal_pages/user/973741,2,100.54945054945055
92,"['Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Influenza', 'Cardiac Arrest', 'Pyotraumatic dermatitis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Axenfeld-Rieger syndrome', 'Infantile Neuroaxonal Dystrophy', 'Malignant hyperpyrexia due to anesthesia', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Disease', 'gastrointestinal gas', 'Nervousness', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Thoughts-about-opening-up-the-US/show/3054913,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'The science and art of healing', 'Induced abortion (procedure)', 'Quarantine', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Calming', 'Removal by grinding', 'Osteogenesis, Distraction', 'Procedures involving the use of pharmaceuticals', '5 minutes Office visit', 'Meditation Therapy', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Release (procedure)', 'Exercise Pain Management', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'Anus', 'Structure of putamen', 'Entire appendix', 'Entire face']","thoughts about ""opening up"" the us?",/personal_pages/user/20895713,17,850.5434782608696
93,"['nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/PCR-Test/show/3054900,"[nan, nan]","['Percutaneous Coronary Intervention', 'Detection']","[nan, nan]",pcr test,/personal_pages/user/20896675,2,100.53763440860214
94,"['Heart failure', 'Communicable Diseases', 'Common Cold', 'Influenza', 'Testicular regression syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Kidney Diseases', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Lung Problem', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Amelogenesis imperfecta nephrocalcinosis', 'Disease', 'Seizures', 'Multiple symptoms', 'Coughing', 'Respiratory distress', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Heart failure', 'Common Cold', 'Influenza', 'Kidney Diseases', 'Coronavirus Infections', 'Disease', 'Seizures', 'Illness (finding)', 'Multiple symptoms', 'Coughing', 'Respiratory distress', 'Nightmares', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/What-is-the-recovery-time-for-corona-virus/show/3054668,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Physical therapy', 'Surgical repair', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Calming', 'Exercise Pain Management', 'Therapeutic procedure', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Physical therapy', 'Surgical repair', 'Exercise Pain Management', 'Therapeutic procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Wing', 'Lung', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Wing', 'Lung']",what is the recovery time for corona virus?,/personal_pages/user/973741,2,100.53191489361703
95,"['Common Cold', 'Influenza', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Would-herd-immunity-increase-faster-if-we-mixed--despite-POSSIBLY-more-deaths/show/3054965,"[nan, nan, nan, nan, nan, nan]","[nan, nan, 'Contraceptive methods', 'Therapeutic procedure', 'Cardiac Lead Procedure', nan]","[nan, nan, nan, nan, nan, 'Hand']","would herd immunity increase faster if we mixed, despite possibly more deaths?",/personal_pages/user/20896783,4,200.52631578947367
96,"['Jet Lag Syndrome', 'Infantile Neuroaxonal Dystrophy', 'Wasting', 'Chronic Headache', 'Influenza', 'Other viral diseases NOS', 'Pyotraumatic dermatitis', 'Coronavirus Infections', 'Tired', 'Signs and Symptoms', 'Sighing respiration', 'Tremor', 'Depressed - symptom', 'chest burning', 'Nervousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Extension-of-Distancing-to-April-30/show/3054371,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transection (procedure)', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'Toilet procedure', 'Incision and drainage', 'Positive End-Expiratory Pressure', 'Bortezomib/Dexamethasone/Pegylated Liposomal Doxorubicin Regimen', 'Exercise Pain Management', 'Therapeutic procedure', 'Discussion (procedure)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Entire elbow region', 'Amygdaloid structure', 'Hand', 'Column (anatomic)', 'Eye', 'Tooth structure', 'Entire face', 'Lanugo', 'Foot']",extension of distancing to april 30,/personal_pages/user/973741,12,600.5208333333334
97,"['Pharyngitis', 'Common Cold', 'Coronavirus Infections', 'Sore Throat', 'Coughing', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Uneasy-throat-from-2-weeksno-cough-or-feverDoI-need-to-get-tested-for-covid-19-/show/3054663,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Adoptive Immunotherapy', 'mouthwashes (treatment)', 'Incision and drainage', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Pharyngeal structure']",uneasy throat from 2 weeks.no cough or fever.doi need to get tested for covid-19?,/personal_pages/user/5964992,4,200.51546391752578
98,"['Chromosome 2q32-Q33 Deletion Syndrome', 'Dwarfism', 'Mass of body region', 'Tired', 'Kidney problem', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/-Coping-with-fear-during-pandemic/show/3054200,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Physical therapy exercises', 'Obstetric Delivery', 'Meditation Therapy', 'Yoga', 'Therapeutic tactile stimulation', 'Incision and drainage', 'Distraction training', 'Calming', 'Exercise Pain Management', 'Therapeutic procedure']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",coping with fear during pandemic,/personal_pages/user/973741,9,450.51020408163265
99,"['Strabismus', 'Chromosome 2q32-Q33 Deletion Syndrome', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Corona-virus-and-habit-changes/show/3054572,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Transection (procedure)', 'Obstetric Delivery', 'Quarantine', 'Humor therapy', 'Therapeutic tactile stimulation', 'Toilet procedure', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Hair', 'Entire hand', 'Entire ear', 'Veins']",corona virus and habit changes,/personal_pages/user/973741,6,300.5050505050505
100,"['Seizures', 'gastrointestinal gas', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid-19-and-Good-Vibes/show/3054629,"[nan, nan, nan, nan, nan, nan]","[nan, nan, 'Impulse technique', 'Exercise Pain Management', 'Cardiac Lead Procedure', nan]","[nan, nan, nan, nan, nan, 'Lanugo']",covid-19 and good vibes,/personal_pages/user/20887259,14,700.5
101,"['Arthropathy', 'Coronavirus Infections', 'Signs and Symptoms', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Incubation--symptom-date--herd-immunity-and-hospitaliization/show/3054713,"[nan, nan, nan, nan, nan]","[nan, nan, nan, 'Release (procedure)', nan]","[nan, nan, nan, nan, 'Hippocampus Proper']","incubation, symptom date, herd immunity and hospitaliization",/personal_pages/user/19040740,6,300.4950495049505
