PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts,Title,Author,Total_Replies,Total_Weight
128,"['flu symptoms', 'furuncle', 'Pharyngitis', 'Common Cold', 'Anosmia', 'Chest tightness', 'Fatigue', 'Dizziness', 'Vertigo', 'Sore Throat', 'Headache', 'Coughing', 'Pain', 'Lightheadedness', 'Sleeplessness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/3-months-on-dizziness-headaches-and-clogged-up-742156,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Drainage procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Brain', 'Lung', 'Entire ear', 'Nose']","3 months on.......dizziness, headaches and clogged up",/forums/profiles/tonyhancock-1322966,8,400.390625
129,"['Coronavirus Infections', 'Seizures', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/face-masks-don-t-fit--744380,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 'Stretching exercises', 'HAC protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, 'Ear structure', 'Bridge of nose', 'Entire face', 'Nose']",face masks don't fit!!!,/forums/profiles/josef49898-1326071,6,300.38759689922483
130,"['Pain', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-chest-flutters-and-anxiety--749854,"[nan, nan, nan, nan]","[nan, 'Modest-Temperature Hyperthermia', nan, nan]","[nan, nan, 'bony process', 'Entire breast']",covid chest flutters and anxiety...,/forums/profiles/mary25726-1342594,4,200.3846153846154
131,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/exposure-to-covid-19-isolating-at-home-749944,"[nan, nan, nan, nan]","[nan, nan, 'bleomycin/methotrexate/vincristine protocol', nan]","[nan, nan, nan, 'Blood Vessel']",exposure to covid-19 - isolating at home,/forums/profiles/mohi360-1338898,0,0.3816793893129771
132,"['nan', 'nan', 'nan']",https://patient.info//forums/discuss/negative-covid-pcr-twice-but-severe-symptoms-and-bad-blood-test-749865,"[nan, nan, nan]","['Percutaneous Coronary Intervention', nan, nan]","[nan, 'Blood Vessel', 'Entire breast']",negative covid pcr twice but severe symptoms and bad blood test,/forums/profiles/malik12980-1342628,0,0.3787878787878788
133,"['Common Cold', 'Anosmia', 'taste sweet', 'Headache', 'Muscle Cramp', 'Pain', 'Abdominal discomfort', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-symptoms-or-anxiety--747277,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Sterilization for infection control', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Upper abdomen structure', 'Stomach']",covid symptoms? or anxiety?,/forums/profiles/tzumi56935-1331218,2,100.37593984962406
134,"['Pharyngitis', 'Common Cold', 'Stomach ache', 'Ache', 'BODY PAIN', 'Sore Throat', 'Myalgia', 'Headache', 'Coughing', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/do-i-have-covid-or-did-i-muscle-ache-and-pain--749155,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Lower back structure', 'Tarsal Bones', 'Hand', 'Entire ear', 'Entire upper limb']",do i have covid? or did i ? muscle ache and pain!,/forums/profiles/tara91066-1340884,2,100.3731343283582
135,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Hypotrichosis simplex', 'Tired', 'Sore Throat', 'Coughing', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/covid-and-shortness-of-breath-749797,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Therapeutic procedure']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",covid and shortness of breath,/forums/profiles/cam24839-1342504,2,100.37037037037037
136,"['Robinow syndrome, autosomal recessive', 'Common Cold', 'Dizziness', 'Breath symptom', 'Asthenia', 'Hoarseness', 'Dyspnea']",https://patient.info//forums/discuss/covid-shortness-of-breath-and-dropping-oxygen-level--749789,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]",covid shortness of breath and dropping oxygen level.,/forums/profiles/wakka12881-1342489,0,0.36764705882352944
137,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Confluent and Reticulate Papillomatosis', 'Classical Lissencephaly', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Papillon-Lefevre Disease', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/my-father-has-covid-lung-infection-he-s-been-in-the-hospital-for-more-than-17-days-now--749772,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Noninvasive Ventilation', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Blood Vessel']",my father has covid lung infection. he's been in the hospital for more than 17 days now.,/forums/profiles/adil61145-1342470,0,0.36496350364963503
138,"['Acute lower respiratory tract infection', 'Pneumonia', 'Common Cold', 'Lung Diseases, Obstructive', 'Bronchitis', 'Disease', 'Tired', 'Dizziness', 'Myalgia', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/chest-issues-since-pneumonia-in-2019-and-worsen-by-coronavirus-749640,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Blood Vessel', 'Entire breast']",chest issues since pneumonia in 2019 and worsen by coronavirus,/forums/profiles/laurako-1342126,0,0.36231884057971014
139,"['Gonorrhea', 'Geroderma osteodysplastica', 'Gastroesophageal reflux disease', 'Pharyngitis', 'Sore Throat', 'Coughing', 'Throat irritation', 'Sore to touch', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/mild-sore-throat--749342,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Local anesthetic thoracic epidural block', 'Thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'saline gargle']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",mild sore throat?,/forums/profiles/toraa012-1341367,2,100.35971223021583
140,"['Gastroesophageal reflux disease', 'Actual Inability To Taste', 'Dizziness', 'Vertigo', 'spells (neurological symptom)', 'nan']",https://patient.info//forums/discuss/covid-and-vertigo-749062,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus']",covid and vertigo,/forums/profiles/swanbhoy-1167496,2,100.35714285714286
141,"['Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/son-and-family-visit-from-ireland-749131,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'CHAP protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Hand', 'Anus', 'Structure of supraoptic nucleus', 'Entire face']",son and family visit from ireland,/forums/profiles/rogeroger38060-312635,2,100.35460992907801
142,"['flu symptoms', 'Influenza', 'Coronavirus Infections', 'Influenza-like symptoms', 'Malaise', 'Headache', 'Chills', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-or-flu--747210,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Arm injection', 'Vaccination']","[nan, nan, nan, nan, nan, nan, nan, nan, nan]",covid 19 or flu??,/forums/profiles/carol98294-1334835,2,100.35211267605634
143,"['Gonorrhea', 'Geroderma osteodysplastica', 'Smallpox', ""Little's Disease"", 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Nephritis, Interstitial', 'Age related macular degeneration', 'Aleutian Mink Disease', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/avoiding-those-who-do-not-seem-to-understand--748392,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Entire putamen', 'Entire ear', 'Lung', 'Entire face', 'Nose', 'Foot']",avoiding those who do not seem to understand!,/forums/profiles/happyhacker-385950,2,100.34965034965035
144,"['Gonorrhea', 'Geroderma osteodysplastica', 'Cancer-Associated Retinopathy', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-transmission-question-748881,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Wing', 'Hand', 'Entire ear', 'Nose']",covid transmission question,/forums/profiles/countrybot-1340103,0,0.3472222222222222
145,"['Obesity', 'Sexually Transmitted Diseases', 'Adult Fanconi syndrome', ""Little's Disease"", 'Pneumonia', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Hypotrichosis simplex', 'Lung diseases', 'Coronavirus Infections', 'Acute gastroenteritis', 'Gray Platelet Syndrome', 'HEART PROBLEM', 'Asthenia', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/blood-types-and-coronavirus-739077,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Therapeutic procedure', 'Cardiac Lead Procedure', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus', 'Blood Vessel']",blood types and coronavirus,/forums/profiles/jack16986-1316718,8,400.3448275862069
146,"['Multi-infarct dementia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Anosmia', 'Neurologic Symptoms', 'taste sweet', 'Retching', 'taste salty', 'Sleeplessness', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/recovered-from-covid-but-still-experiencing-loss-of-smell-739358,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cardiac Lead Procedure', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus', 'Nose']",recovered from covid but still experiencing loss of smell,/forums/profiles/khaitarou-1317089,8,400.3424657534247
147,"['Gonorrhea', 'Geroderma osteodysplastica', 'Hamman-Rich syndrome', 'Pneumonia', 'Hepatorenal Syndrome', 'Syndrome', 'MUNGAN SYNDROME', 'Upper Extremity Paresis', 'Stomach ache', 'clogged ear', 'Dizziness', 'Burning sensation', 'Abdominal bloating', 'Has tingling sensation', 'Lower Extremity Paresis', 'Asthenia', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/several-weeks-past-covid-and-new-tingling-in-hands-and-feet-horrible-muscle-weakness--746817,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Posterior interosseous nerve structure', 'Lip structure', 'Brain', 'Foot', 'Entire upper limb', 'Both feet']",several weeks past covid and new tingling in hands and feet/horrible muscle weakness??,/forums/profiles/kris41075-1333998,4,200.34013605442178
148,"['Syndrome', 'Paresthesia of hand', 'Fatigue', 'panic symptoms', 'Pain', 'Paresis', 'Has tingling sensation', 'Dry cough', 'Coughing', 'Hot flushes', 'HEAD PRESSURE SENSATION', 'Clouded consciousness', 'Chills', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-neurological-symptoms-747941,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Breast', 'Brain', 'Foot']",covid 19 - neurological symptoms,/forums/profiles/k18841-1337311,2,100.33783783783784
149,"['Gonorrhea', 'Geroderma osteodysplastica', 'Exanthema', 'Dry cough', 'nan']",https://patient.info//forums/discuss/redspots-747622,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Entire throat (surface region of neck)']",redspots,/forums/profiles/oshane97666-1336373,2,100.33557046979865
150,"['Gonorrhea', 'Geroderma osteodysplastica', 'Common Cold', 'hand rash', 'Hypotrichosis simplex', 'Cat allergy (disorder)', 'Anosmia', 'Nasal congestion (finding)', 'Fatigue', 'Burning sensation', 'Has tingling sensation', 'Dry cough', 'Headache', 'Coughing', 'Lethargy', 'Breathing abnormally deep', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/burning-nose-sensation--744101,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Structure of supraoptic nucleus', 'Lip structure', 'Entire nasal passage', 'Nose']",burning nose sensation.,/forums/profiles/tansytyler-1327638,12,600.3333333333334
151,"['Gonorrhea', 'Geroderma osteodysplastica', 'Disease', 'Anosmia', 'Pelvic Pain', 'taste sweet', 'Retching', 'Fatigue', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/loss-of-smell-and-taste-747172,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Shampooing (action)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'bony process']",loss of smell and taste,/forums/profiles/tzumi56935-1331218,2,100.33112582781457
152,"['nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/nhs-covid-19-app-747411,"[nan, nan, nan, nan]","['Osteogenesis, Distraction', nan, nan, nan]","[nan, 'Entire putamen', 'Entire foot', 'Entire appendix']",nhs covid 19 app,/forums/profiles/kevinjose75238-1311766,0,0.32894736842105265
153,"['Rhinorrhea', 'Malaise', 'Fatigue', 'Headache', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/nose-discomfort-and-loss-of-smell-and-taste-747215,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Orthokeratology', nan]","[nan, nan, nan, nan, nan, nan, 'Nose']",nose discomfort and loss of smell and taste,/forums/profiles/tzumi56935-1331218,0,0.32679738562091504
154,"['Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Acute gastroenteritis', 'Actual Inability To Taste', 'Chest Pain', 'Ache', 'taste salty', 'Headache', 'Dry cough', 'Pain', 'Exhaustion', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-loss-of-smell-and-taste-734276,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Gland', 'Entire neck']",covid 19 loss of smell and taste,/forums/profiles/sarah51038-1308573,8,400.3246753246753
155,"['Obesity', 'Diabetes', 'STUVE-WIEDEMANN SYNDROME', 'Dementia, familial Danish', 'Anosmia', 'Stomach ache', 'Actual Inability To Taste', 'Tired', 'out (of) breath', 'taste sweet', 'Fatigue', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-taste-and-smell-issues-735714,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Local anesthetic thoracic epidural block', 'Group reassurance', 'Thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of lacteal', 'Structure of putamen', 'Tooth structure', 'Nose']",covid 19 taste and smell issues,/forums/profiles/amanda15455-1311005,14,700.3225806451613
156,"['Gonorrhea', 'Geroderma osteodysplastica', 'Temporohyoid osteoarthropathy', 'Anorexia', 'Pharyngitis', 'Reflex Sympathetic Dystrophy', 'Ache', 'Visual disturbance', 'Tired', 'Paresthesia of hand', 'Fatigue', 'Headache', 'Other symptoms', 'swollen glands in neck', 'Anosmia', 'Actual Inability To Taste', 'Nasal congestion (finding)', 'Neurologic Symptoms', 'Sore Throat', 'Dizziness', 'Has tingling sensation', 'Morning headache', 'Blurred vision', 'Frontal headache', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid19-neurological-symptoms-738606,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'Trans-hiatal esophagectomy', 'Excision of axillary lymph nodes', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Breast', 'Hand', 'Entire finger', 'Brain', 'Posterior interosseous nerve structure', 'Blood Vessel', 'Entire cheek', 'Entire ear', 'Foot', 'Entire neck']",covid19 neurological symptoms,/forums/profiles/lizeth66253-1315780,8,400.3205128205128
157,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pneumonia', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Asthma', 'Tired', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/6-months-in-746424,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Exercise Pain Management', 'Water running', 'Therapeutic procedure', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm']",6 months in,/forums/profiles/luke63153-1311232,4,200.3184713375796
158,"['Sinusitis', 'Common Cold', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Tired', 'Coughing', 'Flushing', 'Asthenia', 'Chills', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-i-have-covid--746827,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Quarantine', 'Isolation procedure', 'Release (procedure)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand']",could i have covid?,/forums/profiles/airisto-1170880,2,100.31645569620254
159,"['Allergic disposition', 'Common Cold', 'Allergy to eggs', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/i-had-covid-few-months-ago-and-get-recovered-now-i-am-getting-sick-a-lot-what-should-i-do--746457,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Drainage procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'HAC protocol', 'Diet good', 'Exercise Pain Management', 'Procedures involving the use of pharmaceuticals', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Nose']",i had covid few months ago and get recovered. now i am getting sick a lot. what should i do?,/forums/profiles/dr-red-1332926,4,200.31446540880503
160,"['Severe pain', 'nan']",https://patient.info//forums/discuss/severe-pain-medications-746546,"[nan, nan]","[nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan]",severe pain medications,/forums/profiles/mariusz01731-1333247,0,0.3125
161,"['Communicable Diseases', ""Little's Disease"", 'Common Cold', 'Coughing', 'nan']",https://patient.info//forums/discuss/i-was-sick-3-weeks-ago-of-covid-i-got-cured-but-i-still-cough-even-after-all-this-time-746394,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan]",i was sick 3 weeks ago of covid i got cured but i still cough even after all this time,/forums/profiles/crism123-1259741,2,100.31055900621118
162,"['Communicable Diseases', 'Influenza', 'Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-and-guillain-barr%C3%A9-syndrome-745627,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Treated with', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Peripheral Nerve Stimulation', nan]","[nan, nan, nan, nan, nan, nan, nan, 'Entire superior olivary nucleus']",covid-19 and guillain-barr syndrome,/forums/profiles/k652-1009721,2,100.30864197530865
163,"['Coughing', 'nan']",https://patient.info//forums/discuss/covid-745001,"[nan, nan]","[nan, nan]","[nan, 'Hand']",covid,/forums/profiles/tom69824-47762,2,100.30674846625767
164,"['Pharyngitis', 'Sore Throat', 'Asthenia', 'nan']",https://patient.info//forums/discuss/tests-744803,"[nan, nan, nan, nan]","[nan, nan, nan, 'Primary operation']","[nan, nan, nan, nan]",tests,/forums/profiles/e97070lle-378438,0,0.3048780487804878
165,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/covid19-and-eye-pain-744689,"[nan, nan, nan, nan]","[nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, 'Eye']",covid19 and eye pain,/forums/profiles/lola1961-1328958,2,100.3030303030303
166,"['Myalgia', 'Coughing', 'Pain', 'Nervousness', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/can-covid-affect-the-muscles--742542,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Entire nerve', 'Set of muscles', 'Foot']",can covid affect the muscles?,/forums/profiles/jan34534-998356,4,200.3012048192771
167,"['Communicable Diseases', 'Tropical Spastic Paraparesis', 'Hypotrichosis simplex', 'Kidney Diseases', 'Numbness', 'Renal pain', 'Fatigue', 'Xerostomia', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/post-covid-problems-744667,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Right ulna', 'Posterior muscle of thigh structure', 'Entire finger', 'Entire posterior interosseous nerve', 'Entire cheek', 'Forearm']",post covid problems,/forums/profiles/alank-belfast-1328917,0,0.2994011976047904
168,"['Sinusitis', 'Pharyngitis', 'Asthma', 'Anosmia', 'Nasal congestion (finding)', 'Sinus pain', 'Sore Throat', 'nan']",https://patient.info//forums/discuss/in-a-conundrum--743923,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Incision and drainage']","[nan, nan, nan, nan, nan, nan, nan, nan]",in a conundrum.,/forums/profiles/shannon64495-1327342,2,100.29761904761905
169,"['Oculocerebrocutaneous syndrome', 'Acute gastroenteritis', 'Anosmia', 'Actual Inability To Taste', 'Nasal congestion (finding)', 'Chest Pain', 'Hand joint pain', 'Loose stool', 'Fatigue', 'Back symptoms/complaints', 'Coughing', 'Dyspnea', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/questions-for-those-diagnosed-with-covid19-covid-world-is-a-lonely-world-let-s-talk-about-it--742193,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Blood Vessel']",questions for those diagnosed with covid19. covid world is a lonely world. lets talk about it.,/forums/profiles/noel77-1323026,2,100.29585798816568
