PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
51,"['Gonorrhea', 'Geroderma osteodysplastica', 'Heparin-induced thrombocytopenia', 'Anemia, Diamond-Blackfan', 'Other viral diseases NOS', 'Amelogenesis imperfecta nephrocalcinosis', 'Simian Acquired Immunodeficiency Syndrome', 'Coronavirus Infections', 'Pneumocystis jiroveci pneumonia', 'Disease', 'Wheezing', 'Dry cough', 'Coughing', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/do-i-have-covid-or-is-it-some-underlying-condition/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Single Embryo Transfer', 'Quarantine', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Reduction - action', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Therapeutic procedure', 'ADM protocol', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Nail plate', 'Hand', 'Structure of putamen', 'Blood Vessel', 'Lung']"
52,"['Rheumatoid Arthritis', 'Gray Platelet Syndrome', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-and-ra/,"[nan, nan, nan]","[nan, nan, 'Discussion (procedure)']","[nan, nan, nan]"
53,"['Periodic Alternating Nystagmus', 'McCune-Albright Syndrome', 'Melnick-Needles Syndrome', 'AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME', 'Acute gastroenteritis', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'furuncle', ""Little's Disease"", 'Osteoporosis with pseudoglioma', 'Optic Neuritis', 'Lung Diseases, Obstructive', 'Polyarteritis Nodosa', 'Mass of body region', 'Tired', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-and-celebrating-alone-changed-my-x-mas-giving/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Surgical Procedures, Minimally Invasive', 'Induced abortion (procedure)', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Gamete Intrafallopian Transfer', 'Care of aged', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen', 'Para-aortic node', 'Common carotid artery', 'Foot']"
54,"['Communicable Diseases', 'Epilepsy', 'Agenesis of corpus callosum', 'Post-infectious encephalitis', 'Chikungunya virus infection', 'Carpal Tunnel Syndrome', 'Common Migraine', 'Cancer-Associated Retinopathy', 'Euthyroid Sick Syndromes', 'Pneumocystis jiroveci pneumonia', 'Myocardial Ischemia', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Dystonia Disorders', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Sleep Apnea Syndromes', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Hereditary Multiple Exostoses', 'Gray Platelet Syndrome', 'Disease', 'Seizures', 'Pain', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/as-the-pandemic-spreads-so-can-our-thanks/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Surgical Procedures, Minimally Invasive', 'Drainage procedure', 'Stretching exercises', 'Universal Precautions', 'Incision and drainage', 'Calming', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'amsacrine/azacitidine/etoposide', 'Direct Method', 'Therapeutic procedure', 'Gamete Intrafallopian Transfer', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Heart', 'Thyroid Gland', 'Entire putamen', 'Hand', 'Structure of supraoptic nucleus', 'Spur (body structure)']"
55,"['SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Chronic Obstructive Airway Disease', 'Testicular regression syndrome', 'Neurologic Symptoms', 'Fatigue', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/post-acute-covid-19-syndrome/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Treated with', 'Anterior decompression of shoulder joint', 'Chemotherapy Regimen', 'Toothbrushing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Osteogenesis, Distraction', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Organ']"
56,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', ""Little's Disease"", 'Acute gastroenteritis', 'Coronavirus Infections', 'Coughing', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/quarantine-period-for-infected-children/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus']"
57,"['Chronic otitis media', 'nan', 'Chronic otitis media', 'nan']",https://connect.mayoclinic.org/discussion/dr-fauci/,"[nan, nan, nan, nan]","[nan, 'Electroconvulsive Therapy', nan, 'Electroconvulsive Therapy']","[nan, nan, nan, nan]"
58,"['Blind Vision', 'Communicable Diseases', 'Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Influenza', 'Liver Abscess, Amebic', 'Cancer-Associated Retinopathy', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Acute infectious disease', 'Chronic otitis media', 'Failure of Tooth Eruption, Primary', 'Simian Acquired Immunodeficiency Syndrome', 'organic disorders', 'Wiskott-Aldrich Syndrome', 'Disease', 'Gray Platelet Syndrome', 'Painful Bladder Syndrome', 'Seizures', 'Tired', 'Muscular stiffness', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Dryness of eye', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Blind Vision', 'Communicable Diseases', 'Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Influenza', 'Liver Abscess, Amebic', 'Cancer-Associated Retinopathy', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Acute infectious disease', 'Chronic otitis media', 'Failure of Tooth Eruption, Primary', 'organic disorders', 'Disease', 'Gray Platelet Syndrome', 'Painful Bladder Syndrome', 'Seizures', 'Tired', 'Muscular stiffness', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Dryness of eye', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/masks-1/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart Transplantation', 'Transplantation', 'Induced abortion (procedure)', 'Antiretroviral therapy', 'Stretching exercises', 'Assisted Reproductive Technologies', 'answer questions', 'Tannenbaum electroanalgesia method', 'medical treatment method', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Medical procedure', 'personal safety', 'Division (surgical procedure)', 'Thymectomy', 'Transjugular intrahepatic portosystemic shunt procedure', 'Quarantine', 'Incision and drainage', 'Reminding', 'AID - Artificial insemination by donor', 'bleomycin/methotrexate/vincristine protocol', 'Osteogenesis, Distraction', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Bypass', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart Transplantation', 'Transplantation', 'Induced abortion (procedure)', 'Antiretroviral therapy', 'Stretching exercises', 'Assisted Reproductive Technologies', 'answer questions', 'Tannenbaum electroanalgesia method', 'medical treatment method', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Medical procedure', 'personal safety', 'Division (surgical procedure)', 'Thymectomy', 'Transjugular intrahepatic portosystemic shunt procedure', 'Quarantine', 'Incision and drainage', 'Reminding', 'AID - Artificial insemination by donor', 'bleomycin/methotrexate/vincristine protocol', 'Osteogenesis, Distraction', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Bypass', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Respiratory Diaphragm', 'Entire putamen', 'Inferior esophageal sphincter structure', 'Hand', 'Eye', 'Entire nerve', 'Entire appendix', 'Blood Vessel', 'Entire face', 'Entire ear', 'Branch of', 'Lung', 'Lens, Crystalline', 'anatomical layer', 'Entire upper limb', 'Nose', 'Entire head', 'Nail plate', 'Foot', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Respiratory Diaphragm', 'Entire putamen', 'Inferior esophageal sphincter structure', 'Hand', 'Eye', 'Entire nerve', 'Entire appendix', 'Blood Vessel', 'Entire face', 'Entire ear', 'Branch of', 'Lung', 'Lens, Crystalline', 'anatomical layer', 'Entire upper limb', 'Nose', 'Entire head', 'Nail plate', 'Foot']"
59,"['Communicable Diseases', 'Sensorineural Hearing Loss (disorder)', 'Coronavirus Infections', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Paramyotonia Congenita (disorder)', 'Triglyceride storage disease with ichthyosis', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Rubella', 'Vestibular Diseases', 'Gray Platelet Syndrome', 'Scarlet Fever', 'Pneumonia', 'Benign paroxysmal positional vertigo', 'Bronchitis', 'Measles', 'Testicular regression syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Virus Diseases', 'Gonorrhea', ""Little's Disease"", 'Acquired Immunodeficiency Syndrome', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Disease', 'Coughing', 'Equilibration disorder', 'Aural pressure', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Communicable Diseases', 'Sensorineural Hearing Loss (disorder)', 'Coronavirus Infections', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Paramyotonia Congenita (disorder)', 'Triglyceride storage disease with ichthyosis', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Rubella', 'Vestibular Diseases', 'Gray Platelet Syndrome', 'Scarlet Fever', 'Pneumonia', 'Benign paroxysmal positional vertigo', 'Bronchitis', 'Measles', 'Testicular regression syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Virus Diseases', 'Gonorrhea', ""Little's Disease"", 'Acquired Immunodeficiency Syndrome', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Disease', 'Coughing', 'Equilibration disorder', 'Aural pressure', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/hearing-loss-after-covid/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Surgical and medical procedures', 'Steroid therapy', 'Excision', 'Virtual Reality Exposure Therapy', 'Cerumen removal', 'Cochlear implant procedure', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'ACP protocol', 'Physical therapy exercises', 'Epley maneuver', 'peritoneal dialysate (treatment)', 'Vestibular rehabilitation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Surgical and medical procedures', 'Steroid therapy', 'Excision', 'Virtual Reality Exposure Therapy', 'Cerumen removal', 'Cochlear implant procedure', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'ACP protocol', 'Physical therapy exercises', 'Epley maneuver', 'peritoneal dialysate (treatment)', 'Vestibular rehabilitation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Cochlear structure', 'medial amygdalar nucleus', 'Heart', 'Tympanic membrane structure', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Integumentary scale', 'Entire nerve', 'Eye', 'Entire right ear', 'Brain', 'Entire hand', 'Entire ear', 'Entire head', 'Organ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Cochlear structure', 'medial amygdalar nucleus', 'Heart', 'Tympanic membrane structure', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Integumentary scale', 'Entire nerve', 'Eye', 'Entire right ear', 'Brain', 'Entire hand', 'Entire ear', 'Entire head', 'Organ']"
60,"['Tachycardia, Ectopic Junctional', 'Heparin-induced thrombocytopenia', 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Pulmonary congestion', 'Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Anorexia', ""Little's Disease"", 'Streptococcal sore throat', 'Wiskott-Aldrich Syndrome', 'Peripheral Vascular Diseases', 'Sciatica', 'Ache', 'Tired', 'BODY PAIN', 'Vomiting', 'Fatigue', 'Headache', 'Rhinorrhea', 'Actual Inability To Taste', 'Nausea', 'Congestion of throat', 'Dry cough', 'Coughing', 'Asthenia', 'Night sweats', 'Chills', 'Dyspnea', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Gonorrhea', 'Geroderma osteodysplastica', 'Tachycardia, Ectopic Junctional', 'Allergic disposition', 'Anorexia', ""Little's Disease"", 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Pulmonary congestion', 'Streptococcal sore throat', 'Peripheral Vascular Diseases', 'Sciatica', 'Ache', 'Tired', 'BODY PAIN', 'Vomiting', 'Fatigue', 'Headache', 'Rhinorrhea', 'Actual Inability To Taste', 'Nausea', 'Congestion of throat', 'Dry cough', 'Coughing', 'Asthenia', 'Night sweats', 'Chills', 'Dyspnea', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/common-symptoms-no-cough/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Oxygen 90 %', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Oxygen 90 %', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Injection of therapeutic agent', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Discussion (procedure)', 'Osteogenesis, Distraction', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Injection of therapeutic agent', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Discussion (procedure)', 'Osteogenesis, Distraction', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Right lung', 'Hand', 'Entire face', 'Lung', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Right lung', 'Hand', 'Entire face', 'Lung']"
